id,question_code,subject_id,chapter_id,question_type,content,explanation,difficulty,marks,negative_marks,correct_option,option_layout,year,source,raw_text
18f34f0a-6ee5-459a-bae7-fcb9dbde8c17,PHY-UNI-0011,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The radius of a sphere is 1.41 cm. Its volume to an appropriate number of significant figures is</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_diag_1.png"", ""alt"": ""Figure/Table Diagram for PHY-UNI-0011""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The radius of a sphere is 1.41 cm. Its volume to an appropri...</p>""}]",Medium,4,1,d,grid_2x2,2024,NEET Physics Bank,The radius of a sphere is 1.41 cm. Its volume to an appropriate number of significant figures is
8508c30c-9cda-43c6-abf1-306681773bb5,PHY-UNI-0012,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The mass of a box measured by a grocer's balance is 2.3 kg. Two gold pieces of masses 20.15 g and</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The mass of a box measured by a grocer's balance is 2.3 kg. ...</p>""}]",Easy,4,1,a,grid_2x2,2024,NEET Physics Bank,The mass of a box measured by a grocer's balance is 2.3 kg. Two gold pieces of masses 20.15 g and
ca4f8d47-602e-48fb-8aa9-7659b02d6f28,PHY-UNI-0013,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>17g are added to the box. The total mass of the box is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: 17g are added to the box. The total mass of the box is...</p>""}]",Medium,4,1,b,grid_2x2,2024,NEET Physics Bank,17g are added to the box. The total mass of the box is
0a32f83f-e3f0-4dff-8816-22e7f9295f5d,PHY-UNI-0014,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>In the question number 26, what is the difference in the masses of the pieces?</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: In the question number 26, what is the difference in the mas...</p>""}]",Medium,4,1,c,grid_2x2,2024,NEET Physics Bank,"In the question number 26, what is the difference in the masses of the pieces?"
fd4de545-d6de-4eb8-b121-647e6b0301e6,PHY-UNI-0015,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The numbers 3.845 and 3.835 on rounding off to 3 significant figures will give</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The numbers 3.845 and 3.835 on rounding off to 3 significant...</p>""}]",Easy,4,1,d,grid_2x2,2024,NEET Physics Bank,The numbers 3.845 and 3.835 on rounding off to 3 significant figures will give
567f19ae-ce19-4d3a-b704-2eb340e4cff0,PHY-UNI-0016,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>In an experiment, the length of an object is measured to be 6.50 cm. This measured value can be written as 0.0650 m. The number of significant figures on 0.0650 m is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: In an experiment, the length of an object is measured to be ...</p>""}]",Medium,4,1,a,grid_2x2,2024,NEET Physics Bank,"In an experiment, the length of an object is measured to be 6.50 cm. This measured value can be written as 0.0650 m. The number of significant figures on 0.0650 m is"
5204456a-4ca1-455c-9a40-4ca6cadf60f1,PHY-UNI-0017,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The final result of the sum of the numbers 523.32,</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The final result of the sum of the numbers 523.32,...</p>""}]",Medium,4,1,b,grid_2x2,2024,NEET Physics Bank,"The final result of the sum of the numbers 523.32,"
7d641eec-66dd-4209-9bbb-3dd9ff842433,PHY-UNI-0018,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>21524 and 107.3 rounded to correct significant figures is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: 21524 and 107.3 rounded to correct significant figures is...</p>""}]",Easy,4,1,c,grid_2x2,2024,NEET Physics Bank,21524 and 107.3 rounded to correct significant figures is
71da5c90-b3ed-4660-b65a-a06ab0d87b16,PHY-UNI-0019,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The radius of a circular plate is 1.05 m. Its area (in m') up to correct significant figures is</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_table_2.png"", ""alt"": ""Figure/Table Diagram for PHY-UNI-0019""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The radius of a circular plate is 1.05 m. Its area (in m') u...</p>""}]",Medium,4,1,d,grid_2x2,2024,NEET Physics Bank,The radius of a circular plate is 1.05 m. Its area (in m') up to correct significant figures is
14081414-af6e-4640-913d-234e82fee2dd,PHY-UNI-0020,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Which of the following physical quantities has a unit but no dimensions?</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_diagram_2.png"", ""alt"": ""Figure for PHY-UNI-0020""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Which of the following physical quantities has a unit but no...</p>""}]",Hard,4,1,a,grid_2x2,2024,NEET Physics Bank,Which of the following physical quantities has a unit but no dimensions?
ea0c9b05-82cb-4b08-b699-260715c00db9,PHY-UNI-0021,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Which of the following physical quantities has neither units nor dimensions?</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Which of the following physical quantities has neither units...</p>""}]",Easy,4,1,b,grid_2x2,2024,NEET Physics Bank,Which of the following physical quantities has neither units nor dimensions?
95d120c2-aaaf-41f7-9a62-3f10e5357fac,PHY-UNI-0022,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>A dimensionless quantity</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: A dimensionless quantity...</p>""}]",Medium,4,1,c,grid_2x2,2024,NEET Physics Bank,A dimensionless quantity
003968b8-9bb4-45bc-a5c8-7b18d0190871,PHY-UNI-0023,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Which of the following pairs of physical quantities have same dimensions?</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_diag_2.png"", ""alt"": ""Figure/Table Diagram for PHY-UNI-0023""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Which of the following pairs of physical quantities have sam...</p>""}]",Medium,4,1,d,grid_2x2,2024,NEET Physics Bank,Which of the following pairs of physical quantities have same dimensions?
6a704778-1c6e-44b9-b972-975b4f2ab024,PHY-UNI-0024,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>5 Dimensional Formulae and Dimensional Equations</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: 5 Dimensional Formulae and Dimensional Equations...</p>""}]",Easy,4,1,a,grid_2x2,2024,NEET Physics Bank,5 Dimensional Formulae and Dimensional Equations
48bd4eb3-8b7d-4502-a18a-adf883e49c73,PHY-UNI-0025,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>From the following pairs of physical quantities, choose the pair that does not have same dimensions.</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: From the following pairs of physical quantities, choose the ...</p>""}]",Hard,4,1,b,grid_2x2,2024,NEET Physics Bank,"From the following pairs of physical quantities, choose the pair that does not have same dimensions."
9e98812f-b429-4ee2-926c-b6b9e4bcdd4a,PHY-UNI-0026,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>If E, m, l and G denote energy, mass, angular momentum and gravitational constant respectively,</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: If E, m, l and G denote energy, mass, angular momentum and g...</p>""}]",Medium,4,1,c,grid_2x2,2024,NEET Physics Bank,"If E, m, l and G denote energy, mass, angular momentum and gravitational constant respectively,"
52d83173-f795-43ac-b4f0-2bd3a6a9e3c7,PHY-UNI-0027,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Using the principle of homogeneity of dimensions, hasthe dimensions of the quantity m'G</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Using the principle of homogeneity of dimensions, hasthe dim...</p>""}]",Easy,4,1,d,grid_2x2,2024,NEET Physics Bank,"Using the principle of homogeneity of dimensions, hasthe dimensions of the quantity m'G"
6266d62f-cab8-40ce-8c76-053d79da9dca,PHY-UNI-0028,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>If power (P),surface tension (S) and Planck's constant (h) are arranged so that the dimensions of</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: If power (P),surface tension (S) and Planck's constant (h) a...</p>""}]",Medium,4,1,a,grid_2x2,2024,NEET Physics Bank,"If power (P),surface tension (S) and Planck's constant (h) are arranged so that the dimensions of"
d3c5115b-662d-4cee-92b3-3adb9cfa8724,PHY-UNI-0029,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Which of the following relations is dimensionally time in their dimensional formulae are in ascending order, then which of the following is correct?</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Which of the following relations is dimensionally time in th...</p>""}]",Medium,4,1,b,grid_2x2,2024,NEET Physics Bank,"Which of the following relations is dimensionally time in their dimensional formulae are in ascending order, then which of the following is correct?"
1a6705b9-6a76-4af7-974c-288a2afda0b7,PHY-UNI-0030,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Which of the following relations for the displacement</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_diagram_3.png"", ""alt"": ""Figure for PHY-UNI-0030""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Which of the following relations for the displacement...</p>""}]",Easy,4,1,c,grid_2x2,2024,NEET Physics Bank,Which of the following relations for the displacement
0b2bfa1f-180c-46f6-bb61-02590722d5b3,PHY-UNI-0031,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The dimensions of Planck's constant are the same as that of</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_table_3.png"", ""alt"": ""Figure/Table Diagram for PHY-UNI-0031""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The dimensions of Planck's constant are the same as that of...</p>""}]",Medium,4,1,d,grid_2x2,2024,NEET Physics Bank,The dimensions of Planck's constant are the same as that of
0fbe5eed-dd2d-4cee-b2b7-3c8e17914974,PHY-UNI-0032,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Which one of the following is NOT correct?</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Which one of the following is NOT correct?...</p>""}]",Medium,4,1,a,grid_2x2,2024,NEET Physics Bank,Which one of the following is NOT correct?
af6fbd92-1d59-44d1-b8d4-1b9c3f70b575,PHY-UNI-0033,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The displacement ofa progressive wave is represented</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The displacement ofa progressive wave is represented...</p>""}]",Easy,4,1,b,grid_2x2,2024,NEET Physics Bank,The displacement ofa progressive wave is represented
045b4400-53aa-49ef-9f1e-415ad41efb3a,PHY-UNI-0034,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The dimensional formula of electric potential is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The dimensional formula of electric potential is...</p>""}]",Medium,4,1,c,grid_2x2,2024,NEET Physics Bank,The dimensional formula of electric potential is
90166323-2880-4894-b951-75e6ab26e068,PHY-UNI-0035,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>A quantityfis given by f=</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_diag_3.png"", ""alt"": ""Figure/Table Diagram for PHY-UNI-0035""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: A quantityfis given by f=...</p>""}]",Hard,4,1,d,grid_2x2,2024,NEET Physics Bank,A quantityfis given by f=
2696659c-5baf-4c20-b45a-85b63838b4bd,PHY-UNI-0036,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>Dimensional formula of AQ, heat supplied to the system is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: Dimensional formula of AQ, heat supplied to the system is...</p>""}]",Easy,4,1,a,grid_2x2,2024,NEET Physics Bank,"Dimensional formula of AQ, heat supplied to the system is"
c143a897-7535-452f-ab11-b5ad6b0d7d8d,PHY-UNI-0037,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The dimensional formula of physical quantity is [M\u00b0 L' T]. Then that physical quantity is</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The dimensional formula of physical quantity is [M\u00b0 L' T]. T...</p>""}]",Medium,4,1,b,grid_2x2,2024,NEET Physics Bank,The dimensional formula of physical quantity is [M° L' T]. Then that physical quantity is
f8ad6f2f-bb3e-4cf8-a97b-4e562d0158c9,PHY-UNI-0038,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>A new system of units is proposed in which unit of</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: A new system of units is proposed in which unit of...</p>""}]",Medium,4,1,c,grid_2x2,2024,NEET Physics Bank,A new system of units is proposed in which unit of
cbcfa587-0625-40e1-9454-f0208c944a0b,PHY-UNI-0039,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>6 Applications</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: 6 Applications...</p>""}]",Easy,4,1,d,grid_2x2,2024,NEET Physics Bank,6 Applications
c1575767-5460-447c-8c19-9882244d3bbd,PHY-UNI-0040,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>If P, Q, R are physical quantities, having different dimensions, which of the following combinations can never be a meaningful quantity? P-Q</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: If P, Q, R are physical quantities, having different dimensi...</p>""}]",Hard,4,1,a,grid_2x2,2024,NEET Physics Bank,"If P, Q, R are physical quantities, having different dimensions, which of the following combinations can never be a meaningful quantity? P-Q"
c1a2a9d9-1ac3-4171-8388-cbfce9973771,PHY-UNI-0041,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>The equation of state of a gas is given by P+s (V-b')=CT, where P, V, T are presure, volume and temperature respectively, and a, b, c are constants. The dimensions of a and b are respectively</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: The equation of state of a gas is given by P+s (V-b')=CT, wh...</p>""}]",Medium,4,1,b,grid_2x2,2024,NEET Physics Bank,"The equation of state of a gas is given by P+s (V-b')=CT, where P, V, T are presure, volume and temperature respectively, and a, b, c are constants. The dimensions of a and b are respectively"
80d1b8a1-1bdb-4220-98f4-becee644fca3,PHY-UNI-0042,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>If the energy, E = GP h\u00aa c*, where G is the universal gravitational constant, h is the Planck's constant and c is the velocity of light, then the values of p, q and rare, respectively</p>""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: If the energy, E = GP h\u00aa c*, where G is the universal gravit...</p>""}]",Easy,4,1,c,grid_2x2,2024,NEET Physics Bank,"If the energy, E = GP hª c*, where G is the universal gravitational constant, h is the Planck's constant and c is the velocity of light, then the values of p, q and rare, respectively"
9ee8b6ad-0de7-4d04-badf-e3f9077bada3,PHY-UNI-0043,a0eebc99-9c0b-4ef8-bb6d-6bb9bd380a11,b0eebc99-9c0b-4ef8-bb6d-6bb9bd380b11,MCQ,"[{""type"": ""text"", ""html"": ""<p>A Errors in Measurement</p>""}, {""type"": ""image"", ""src"": ""https://bsbbyuaqibehvcbwugif.supabase.co/storage/v1/object/public/question-assets/physics/phy_table_4.png"", ""alt"": ""Figure/Table Diagram for PHY-UNI-0043""}]","[{""type"": ""text"", ""html"": ""<p>Detailed solution and NCERT reference for Physics: A Errors in Measurement...</p>""}]",Medium,4,1,d,grid_2x2,2024,NEET Physics Bank,A Errors in Measurement
